Total oos: 16794
Total Jupiter OOs 14057

owner,oo,amount
GHRybztzZkwQ41VrASKxFgvYLqTn54MSydamUaYWXfQi,3EtQt3Ti6B9BJBKuwAFNBKAn5dDqnuw1BvKRQyUanoYm,'2702702702.7027'
8iNjzQPcoE8GDuZodr9oqNEvwk8j7i8vWvF4nkuf47i9,5bPsbYQLpnZuVHTNtAEXNsBwmbdSh6DSAcCY1VFq5ywJ,'2702702702.7027'
p2fjw4Z1bVBWmbMcXjntMbJoBMmF9sAdEY3YR3CNYBH,Eghyjq98d2vvy81QLnh7cqjnvnFGmqpcP8JFfvGv2LDD,'2702702702.7027'
DHUDHdh8fUTVSpjKuRjAHY7o9P7wZxxwDipwyphzyVoW,3qSoduD2fWA4vTXFDckCXugfv1yEs3UHBFmNFCpfqBmG,'2702702702.7027'
DBWiJ58RLmHBi4rQrJjSvmEcbyVLZ1DkTXxXniTEWLGN,GyKEaMZd8iBhpQJA3AWaimNZvAAwPgWECC7ztKaLt5LF,'2702702702.7027'
5yc8uaBAp4Sznd5x7sgLhXZN6nxrDaLWuF9t3fbfLgXL,AfLW4JN4UV42o3xk5X3JzhX7D1GEzkR7g5MS17W5Vkph,'2702702702.7027'
5tFRUcaG2sfaxXz13iDznQeksYD9n73QmGMNKpRUoKry,DZ2q93QCBBWZFrKngJvo9dpynH1DCLArvDmtAVuX3QuM,'2702702702.7027'
EXiGL5EK3BEhFSP1ekkcHHRe4Fpgfty7gHA59rfuG73m,8W4RwuthcrmJztpFjGZ21nHGyi1wUKsdsUogCSAnzR4X,'2702702702.7027'
5ebGoLzUBkuesxvtzX7MbVPzXB6mgYzfRvAsD7tj73tD,93rEd44AiZDwoqm2rANJDrNtfKvcNwCpSvSMCr5df6ui,'2702702702.7027'
AwVPXvS4xNNEgJDiFszWkW5W5e83Uyvaj6uXH2HZ5Yft,CZEPitCTbgBg1pQfzVe7hesyS7hnY3RNPUhj1qwBTVUz,'2702702702.7027'
67hF3X6LgY7zYhVQk3Edmyq9HhtuZ7eeDpGTKxvEqe6,5tQ88JBPV143P4D59shyiFnThy1xszNnq9zrMfpYaLBG,'2702702702.7027'
4LoW7VQetMjPx4qwDWyg2UXutLmRkjfYuvDAU2H4Lzrd,7uND6TnQkg4qEWJSztGDZTZPGCUw5ZX7ADKBjjHfz1pw,'2702702702.7027'
5i4qPacVp6mQQCutoyiT57idxc6iRXV3J8eqn9JWMPqK,A8YKVVXpNPU5Xu96QF42FdqJpFA1d9Gev1ohAJBcY4Z3,'2702702702.7027'
Eoswcf28AdXeTgdJ5JZxq2gLMpkZ6Pgf7EouKXhbEt9T,ASfBVsHxqXtqqkyRt6VfAZKSMG3MpubQZjYBaU5b7NdL,'2702702702.7027'
DojyWChdtNhv54mEp8vV2YLvC7Lp9PjuHnJamB8NuesL,HEwdS1PFdjhJApVM6KMxX5rATAqsXCGWentCV63tvpqA,'2702702702.7027'
3nk68hL8hCs9VRcFKtoGd23eCmkKtEkQVsGLegcux3kq,2b6meEa5PHX6RzWdb3uNo4UaBobMtxNHgsXy92ty3wBA,'2702702702.7027'
6RscwM1tgrK6M3o1Apacr49upaTQLZ7biG9Be3D1gzda,8Z7ePecmkC8gERUmdXJUx1xxXY49RdUMyDSQYuo8yQAs,'2702702702.7027'
EFJyv52ckWb79LaViq5tDV5NKMjC4KdUchvX5uT8Md7D,6uxPW9p7yejaQTD2RXn2Va7vmUy29Cy74xHfFzmDSKeH,'2702702702.7027'
Cv4296FNtQHvxMNuiwh8fh9FBXrRwpSdiPtkv49e6jR1,64NwYYZ1DRniSSC2oKJhvDPPayJXVScbW9U6C2R7B4SU,'2702702702.7027'
8MCp6nFhZxQ2qZKE6GNuUJN6DyYt34YHFLMeuue5wPcB,BGMKkXcpH77wJPmYcZrWnn7k2eDGQVHSLPH4KWEdcVzZ,'2702702702.7027'
4PBQeuGL738NX7TKcTJwJu2u2urjYQGvZqbqzFnMSnxN,9efwnkAHMrmc9DWHnfnw6ZvHGGxNZFaYVrq1DoFq9aWe,'2702702702.7027'
DtfHSNhSDrbHNYvc6SwPEz5w8NuLNDy5NbXzsHi2G8Xt,3f6XTEdyuYJAjPzkFxgqVLwHCWFpNevDR4XPdqF8SAV8,'2702702702.7027'
5mohDN6XGcZxhFzQkgztawEBCma2ak5gETugDCH1DgCq,D6WghGd9JixRvhUJXnZTzHCqrQa1uoezvgEvrAp82LYn,'2702702702.7027'
FQcpFBYRbW7ufieqWmRQTs9jRUb7f7HxbHhispzmoEY1,62k9f4DYf4S9i9LQ1P1j536MBj5j6KfNEkNmJ1Yt9KX5,'2702702702.7027'
3NdrG3B7ioa11Q6CeTZMd2d9m6J6Bw7pNSn8tzAB84YB,FQqTtqSTq5zQXcaBEyVrQBuL8kiDdV4rY9uHowJ7wri6,'2702702702.7027'
8eaAgkdPFccoV1P2wjhZVBgntQcjA1Hof9nBQ6fFCZwi,EVzBPGVC7JigywHHAsijGUKjxEdJpnoBZ5qhPZPHAdXd,'2702702702.7027'
C9Azhh87saDj884qmcpKhiewN2doby47sKb4hXG3Z9x6,AaK8U4iaFCDQ91R6q4Xx6bxqmjJbC5A5RizsTvMgV5D2,'2702702702.7027'
E7hKrVtRPzt4zhMhuxW3jvJGdqKyDzRaP5RfAE9R3NKe,2z8KyEvfn84EvCz5NfAbihsBgoSAzSePb1n67BqzpdHi,'2702702702.7027'
4JWS8A2w1uiqYEej7VF69nuc97qxaPAGUsShysPKYzGi,3iMPtWx16L8Ur9AJK7DwxCiGy1hBtxkqFsJDkRZUC6fQ,'2702702702.7027'
CQC7h47oVcpmFzS2gscDw9ZFKuT7cKKW9NJpakiB3HgB,94DGBcX4wisD84mQffG4y89HtPFBr4GVfVobCEVapFJU,'2702702702.7027'
2gr8uRHisjnsKUmctTP4DDh4KMSzq57xiTPAmfQQ6hZq,Fm6WK5DRBNmcLKHw9fYHWXQ2kmHFtPyo5cGc7miBADNy,'2702702702.7027'
Fsb16JMXAWLML5PTLKVh5Lg1xviVB6ah5p7YYcJEw3g2,6GLyPY55vXzWxWQ97f2yCw7ziBVCN81ZXRxA3ScefcjR,'2702702702.7027'
7yg3mpZgRXwKXPbRhqYZFHvmMN7QbaWEKSSCvtz8DTCy,HRccmCRj5roGtgQUzZsXPHMhNXXnPcdNVA9qMEhLioMa,'2702702702.7027'
2bmRPQ67rDpoX1YnGHhyrqQWXRWHzeaGTPcSQPwduLqq,9rtPecNWFtgHCFYQNQTyy5gWhpPA7qs9EYkMHALS7AeZ,'2702702702.7027'
fMgAETjC8a12nzsHA7z5akGCNpVVxRGJdCwcebAy8tV,AyHxpZnLzVseyKmS22KsJ7EFofZvRFuCMWth2QftpKNb,'2702702702.7027'
5wEnhXJirD4DzfahPQYBS6DDZwyjAFKVpB3Bto32yYsg,H6PFEiig5KKJXWPEV2eVV1Xgd62odYHLpYCsfhYAHwz8,'2702702702.7027'
7nyhV5CJn2zw5mM982nRuYYGZA19KzVoGUUrhwWxqHLW,2EikDdxehyUvsGcGW5JFzX7ZYMgBmAgHRYTFUpgTdX4Z,'2702702702.7027'
DgtfjLzu1pVrPRrpRsxQq6wYEMUiCTgoJgpsa8uoMft8,F3EYwWTv1oM3mAGZF1PH3UkFwibnVs49ZG8s8dkJyPMd,'2702702702.7027'
4tSLpdDQWHmQKkQAvSRuMoeVzv9yThhX3QTiPcUwXPHZ,B5M3qDmicm3NoQJQUJUHdKPM6o56YmJnaoCeEho2wzuv,'2702702702.7027'
4Gbpa63rmTRo3KpqncAdJoDp2U6U1zmyHrJwHTs6YrsR,CV7NJmNufd2vGno5jqCaRVsazveheA8jf7iq7jdkP1Us,'2702702702.7027'
2592xcy7Kq4EDgkP5N1i6JAfcG99XkTVTRvpLCybD6gD,9aEC5dGDcrxjwqRteF8rhYQjbPcb5XgQuNkKU8y2PJa6,'2702702702.7027'
ApVdsJthCuBfx4nFieSqPdgJLpVEFmDMq3T2EwZ4aMtQ,9tJqa453kzy1YNMPgAzV65rfxgDsxzRD1o8eifnFcLYp,'2702702702.7027'
CAbxpxDsCAg5AaSDJs1FhsRs9HM4XXVGmomzrXRCTWV1,D5AWkRYJycjpV9YqG69bw8b5wngHfGJH3XwDijLkgEMw,'2702702702.7027'
4iLCZX8u1eNp2BZammpgLtk9hsMdTGMvG2X8RHq3mub5,dhYBjfbMxHgBJqMzCRF6sRh19t6UsLHnL9snEhhJsMp,'2702702702.7027'
VXqdLyREM14MmquTSs1EBSzHqGZDRxmgvqEdofWevxh,HVejGp2sHVwfKGHzqtDcLSgtzHD7bY6MjoKTYQJV3sZH,'2702702702.7027'
BHj68nqG9s8t9ponMzrwd22Ev1imdxb9xRK49dk5E8sY,J3ZWDYoqPp8DEwofsakZMUxQKwfox9UBRkDpqwLJWBiG,'2702702702.7027'
CUphgyac3vMF83VLEaLnWcGpwwgHebcWeXQwUuHGSyGG,HgY56wjrxjsimpgkbeLEqJd79pY889jDmxvWNdrtEjgx,'2702702702.7027'
DUTiwczNf4igLv6qFvCbEnQYxyvsMvLB45n9nCXtCUtW,14qsUttLoPdoPjWmqKruSWBb5dmqHZf9jRDYWVkhFeyH,'2702702702.7027'
6nSY2sACTPU9Ed5VPRfNQ4AktVWNj4t7Bu8bfJmqU8bF,6iwdc5oGxsiwufaL4iJbWZRZRWHGuKj9mkAHRKPJJVUy,'2702702702.7027'
F9wjFVrAaDQzkZWZzR3skpUtuYwvs3gfApiksmYQ8Dwd,Hv67gYbVw9zKnDJwdjEsKDnCdyHivTYoe4zV1T41LoAc,'2702702702.7027'
51KTauQ8bQk7niNap1iodCaAS2jKy1SdmKSWaWMDMDBp,FAebYLKRGsFxu5kg9fH7MbbHpSoW8FwT2388nyDpYfF2,'2702702702.7027'
7tuxUs7pqsWrVF4FwsptJCXMzDypLsQ4iGZiLHyf7ZdB,5pNHP281J4X1pJgkFs6F2HaTnT6ggM65wLQ3CKNNQCwb,'2702702702.7027'
7rL91QnQEsi2tFAW7S1x2spwEvxk3HcQSeNXH49sy4xV,9oWTN8DmF558dx4oqzX8fZf6duFHZeUH8YCRXpMMZCUL,'2702702702.7027'
5dCDWLrYrn3SSFuDDWbk6yjXdHfG8d2VLwUY73XLj1Yq,H2FusqKnv2vdEBnWSPheyRhUqqq4VEb8zYc82D5HmZRw,'2702702702.7027'
D8Bm1DJiSUAVga3KybmRhA4Zp5cCpxYEzzfjx9ZzsLBE,J7VHrRoNDSewfz8nLqq4sgxpnXFNqGxHYqCoMcJ5wboe,'2702702702.7027'
6E6Vi9GVfApogBdvtthEYzRxN4kdVMMjJo86mjZTzXfU,4nJpQpD62TZ3SAsWTaqKg7DPJ3on9cZSC1Pg28efi7Js,'2702702702.7027'
4XQP4tyFAgvJFqppjWxs7JWg76m4sJnh6gf6YtGjpoDB,8zkp22zYSkC1Boyh89EWv2JUNhmNnjc7MKSANLKwPJNe,'2702702702.7027'
4DUGLyYUE1L87GSZMZsS6NSmFsg7dfELQAWpSKjtt6Dw,2mZF2S3iKsLjBxww5qyZX4yCCFxkJQCpg2cCfTtUcWer,'2702702702.7027'
7xAa95ZhvwcWwaQx5RZuAn2Zk2ujYn9aDYgX7VqgMpib,7pXefaJaAbwZAGQYcpjLTya477LyP6UCyeYq12s6ucnp,'2702702702.7027'
EkSu2sCUmDiMFQka1yBfk8PX8WQnTETvEYhxWiSHhq1R,F3h7tBQqG2A4wkAc4YSJowiTjUKsNE19dZEVeCgjWf7X,'2702702702.7027'
DUELxifzSfXNpTkEwPFmvRxBLfDkLaxcWU3Xzs2znTjf,2mB7Rh6hByqPsV3ZY4x3Q6Fu8Jk8LBfK5s44ifmJRXBj,'2702702702.7027'
8y2REc1Fb6anviaUweW3o6qHDkMrBuo6VZpqek2hnEkU,2sFYwfBZNCktg6tocCrHqChJyM1b8EweApgHCdDTjhv6,'2702702702.7027'
EkZStqj9BSwLS19uLDEsErCW6N1HHzvoGg92Ei3YYBNt,J1VVqUW1RUmQA3FGb2oPk5X3cn6QfXd4RcQhxAJoSFnw,'2702702702.7027'
7QTtR22H3a2DFEsJ599GUJ2dFJpRWL7ZvyeeKz3HbipK,5m5F8U1QA2V9TQDSC1B6qeUic7N9XKKeiH1pdqaWALBm,'2702702702.7027'
BzY4n7A9PysJvSNB29m7mUevVokZxtStmghWkvx9EKyF,ECikt9z7uT1HTJkn2Z25ng73g8qZJEzoREWHYKztsNdE,'2702702702.7027'
GZk6GQp7bkC4wCG5FYwY6f5fwvfSRYDakki74DkZ3ism,8JURDAewtHZcNKJGMxX3nYuixTm6QcBt3n1VDDLVPPmV,'2702702702.7027'
2TzEncS7bertiHC2HDV1pq7rkN2gopR9dDGvTPieKyoj,3dskSBMcdwJQwRUiaL3m75v89biMxVt2AQqnKAmy8DgN,'2702702702.7027'
G3xuZNeiyDMuuJ4EXTVbmCzvswdREekH7qns9zd2FLKR,8ZCEyfZpDykS2mo3kbCyXjLMjLaSPfzQsPspiegJMve4,'2702702702.7027'
HmG7ki6JUzdy4ChbBw5xEP1gCTv1bCuR9HWbG3hbpar8,W2Z11j3Ci9Ny4sCLoWEtPWrQAYGRbZcGcuzThaz3b7s,'2702702702.7027'
3vWGrBscFsdXB4itU1xYKsL6ysSScDkeCv86PBGiTpoZ,CHVqUhPKAUTbT3MbTTxiyS2w6YNjiLnkD1Ej9L42bAqQ,'2702702702.7027'
DpURFfTZW18fpxRbDRNaHLosCn2bVJr4GtopdXWtTiBY,BMfuQRrDF7iQP2mCWTm3cmcjUckZZz7GxA3MG4WFAHDU,'2702702702.7027'
7auaB3YpoBQCY7Phau9sxvzmfKLcrdR2s8bwY7dcqrDn,7ADMXaU5NFx3YBFCgsUdpPDuVQVKapLLBCSJMHQSuNtZ,'2702702702.7027'
HAoq1QjmLXcXe2TGJdwZ9nkYZkQukPcQcGKCYghirAYv,AQdwd6DgwENg34ohpLAEZzUt1L3eV6qjdd9vaeeRPeHk,'2702702702.7027'
6A9FhxgYpmjVf29nSUmhjmQ81aCce3vdPziX5xf48Dup,ErtbUN2aNWDZDCM8ogsrg71fQdhYmrvQVirRumpVLTMb,'2702702702.7027'
boo1SDPPtTYxsgR7ZQ1ZFoiNhpUhKnZHVn9HPUkXEKe,4LSrjmRHSUsV9tjiKshsqNNerGtNFMr1ZBd68Ep5hKQD,'2702702702.7027'
5wV6jc6wjuSiZ7izUJaCxSBcRRn9SBfXCfG5YdwpqZNW,AMQFSL1T8Tj51prHXU8jsruokoNZXbmUbgiRgW72QXKz,'2702702702.7027'
A4ALCDetWkWCzVy9hLGVTykf9gHRBPskNruTorw8MsFy,7yBshdBEfDpoU83f7d1nsFoh63N3CPSXagb7R7t7QWGk,'2702702702.7027'
3nVdZL1cV7GU91jnu35TtR5Eb8aCsNUFSEWDtQuZe9nJ,2SbaNLm3ob62WpubFVucPhEnk2VxZexzsPsTX2joWCso,'2702702702.7027'
5V33JoovDe1Mzq1FeemKV74cefc6GBrXKg5ig51sxwNd,8KDSC8Wg3H3YMkSm9D3yETHV1KzVdxeuXx9mMPRS83vX,'2702702702.7027'
C7oc9iutxfbeK1gto7GUyWHLsroTMdmpbhyEdbnYpUmQ,3UQTXeMUrWFo9xSqhZqL8JcVzTgFKtL3BoKb5EKWKM3P,'2702702702.7027'
Brynpwtfb3XkZXFf2TgpGxPVFiwQvt97i86pxERA3zsM,65CrYsyfJ3fLh9eS7cptTo5Xj1MJuq5bwmqakgduDFS4,'2702702702.7027'
GJF7MNCBdkWE35yKVkFp3fN5LkwHuEL3YjSU6u1RaMdr,2s7iULGMSEcWhHuGFs9d1uwTWPrMGXaQ5aPoHqvZgoaW,'2702702702.7027'
8H6haC8ZV3UuHHRhaDqBWZ2DzwNfAU4F8jxo1EzK6dhd,zpt7axWBFdPXYnozaomQxtM5yJuLjmcwBmV4Gxdq5bd,'2702702702.7027'
skUd1v3tLwgy3CaTFj3aejFzhJuRKpMBw6bwtWgqLWQ,EZg2jkJ31u5oeobrWfXh9GMP58vWzZDHdXxY24LXDefX,'2702702702.7027'
HYtYtfievnY9dyVVwTLMRk6M5H126v6gU8G1Ys7uVAFx,6Vr9iHscDx8sZBdZfF5Qu46fa6K9uvDPtLhCeT5L72hV,'2702702702.7027'
AmWquX5qkAUmfwqARvN54ZBdWV2tT62PiKeRY7E6t1uC,EZ6WNizgcMYskBRYVRbxcZijtnBYAprBJ5VFyj4dWLS3,'2702702702.7027'
EnxWD4tgtoUWjX6wWdQ4656ysKJD6iSCp3TaT7zN1i6H,8gv3Lyu57BR324xfPZD7ftW5YrQP6SH5xXmoaDDSmnmN,'2702702702.7027'
CgBqSNMkELSgkLd4PHW9QvaRyBSmtHoWwCJSoBXm3Yza,BN8fghX9yxFiad4TVNCNPhGpyjwVM65szfkm3PR5W1dQ,'2702702702.7027'
JBZg5nBRgxJiWht2V5jiVdx4QhPhovqB1uG9hBQt2pJ,5eVUcdnrsEiHaJDoC7pDA7KrSK6JusvNW6L32MTh4Qw6,'2702702702.7027'
AxepSrvpe3dGdBv6Gu52Px1XeuAyfnX15gYfhUPY2UQP,BefqMGT8FP7kJ7NeeECsXamQqMwn12igXEUBXRHhsXWU,'2702702702.7027'
sKWANKcXWytfFPWkzufyRQE3jpY9LkPReonhpTZtRjn,AbDfD2o4V4Pg8hFUw6TyNHA2Efmqw5rQWZXtExR9z4Xj,'2702702702.7027'
3PJqn8SnD6TyggpFuinvE9d7w4dTkLsXrThuthMMmxan,Djw9qnxieVaaVug1dsdmuQ5t7AH8GZPxy4Qd2RJoPz9w,'2702702702.7027'
5bwzJK59mnJWPy49ybo6Z2SJQyytbEb4iZVSVnezZvhE,C1M4VwFe9SyzjRwQV5mcx3p8k9iZuLhpTrVethAqdaFQ,'2702702702.7027'
AKrw5kqBBczg4qf3Biy4ViuD754bn3vSM68JcESdc4qz,FXzJBa19vTgwK4BAY2ebZk3fWGTpDHjH6F2ubgn7Ks9H,'2702702702.7027'
GZ5GsAPNKDkkBfD2yUDAwUMKUGNHLYdBF6CrBRyVDu9a,5LJt2nhXTzUVie7WomzPv9y2FSPc2Tusfu7Wa4KVxuzJ,'2702702702.7027'
8Qdtss6MzPA6YBoSLWh6EgorR1bqEETqaZq48iCYwxRN,8kyKcwAP6wELTqi5gMczBe2ZGAQxr1gfXmVHSV3PAHJj,'2702702702.7027'
4giExqfPDgpVqUHEDH3eEXhh81VVcNrrUHM2oLFUurrp,DLBLBUUB3oP31PiYVVt4sSd7ccKC5NNENhKDHxcf8NY7,'2702702702.7027'
AqYYsLkLiA2rFy9UV3yhtvreAj4F5AcGFAjccrufzEVu,G6SfC69E5ZNrJWx5ACYFYYduTBZdThwGZN8TVa4dyvoa,'2702702702.7027'
E383WcPXjn1o3GPWpNPTLUQfztnfweUct54DJEHjMuA7,25d2KGuunqGsGuY2AExn68wRKjmuWA4KEPjH3NhEjnLw,'2702702702.7027'
6M5AcgaDNY8QBES77aoRB6zKJWMV5TRS4uduoBUCPMRF,AmvFMvqhXnUJrAofBVxv2WXoE1JFQhD59pCVeL77ycC4,'2702702702.7027'
5r2jVsUUmBrF6MLG47q4VnT5R941nAFALkYny6QfWkHt,3skc6HK34BCuCpxXyVTgKY4Duk61SCCBVW1EgXwCa5LP,'2702702702.7027'
3U1QqRg3vUdMtMmmr5UofNPN2euf4vcn4uXSEDcs5uN9,4woztuQ3VKU5EaD5fW3jHjymMhpCsvbwZUQmeCEJC1KW,'2702702702.7027'
AxhYPbeU2mtDAEYGghr6BPoCXnNHkaJ19PtavL1pw9o5,8yQ85RjwEcArqcrWaLKK6ak3EBJBpVnKLs2KSf7tLeqZ,'2702702702.7027'
BLK4gquQG1U9dMcRWKhybjJXEZkDSeYznt5sHBrNP1gz,EsMeZFDNQwizaVmgNdgWBJAU6X1Rgdr4Q9EF6LZHY4kQ,'2702702702.7027'
27KyxHpxXgu5rAZLY33RRhwvDAQxyuzqFQuQNpFFxjs3,5ddhLUh5Lu4wwzsa3gjuoWQYF1maXNxLoieN378cWikY,'2702702702.7027'
7Fb53kqkqNSKizyDNt3sZF1gjNEziBWdE6U2Z7XkTuqe,DgiTRBjt6oUpHrR1kn6biazjWEuJz418s59SETQj6Fj5,'2702702702.7027'
Edv3kEh92GKPfXZ6w9jXDnBfcaySLguVR1Yd12XJVqvT,xYonUSs7K3kBoTrRKxCyZipPayM9ahNreupuxcWCWbj,'2702702702.7027'
GV6WM9MYT4gMfBogXnNPqLYpHGgvNqa1Y8q4WxpcvkTJ,HThksXGCp8ZKo2efFkASm9ytVcAckf44xvSorgUXXqa7,'2702702702.7027'
EAytNFncyAKb8HS7a5BGfWFH3augJN9QQB8aqb8LbDSb,3cXcQpR9Abq59fZU4kuyJUokZLkUjE3JTZCR6zVABau4,'2702702702.7027'
HvDY2BC3hZXD2wZwoA6k4MeJFNMvo1q9FhL1b1LwMaAF,EykTYbEcSzqoidshLbsMSZwDFgcqysHpFNfijtEGpwMr,'2702702702.7027'
9CiZYGDg5aVyaQMrAseqE8vNDS9WK4geezp88E5JsifL,EmhZfT5XfhQEo2aSg7R6AmeNek8uDiBH1NP26GsqEnBX,'2702702702.7027'
878pth3VvinQmN66sTYSGS18KezxPRgn75F6vvkJ77Tb,CbMPTgvzDNUkRf1PEfFDMpLuUca4YdRmm3RD2MAFzQj2,'2702702702.7027'
5RJ5rwSpeNfRYanwVnRJRwMEbfsaRyo6JrEQUAW3oiER,GSSaGbYYdn93r99esmZQQsWjEvrfoZSE5mdMxkmMGnLp,'2702702702.7027'
9vFMS7yVhmZxTJZ5GPih5F1fi1oaeZJ3R96WmWVbqMY3,4faHhrZSt7itjUCzVX56uA7qD9ehtcf6yRtvvRi3f8dk,'2702702702.7027'
6KDMdBfnMDHMmg7QSpj5en5QmtHn5e6PP4isBqTsyJZx,7q6bBQ5sKus6pPJUdcuhS3LYVFVbdnVakPVvfufiPu1T,'2702702702.7027'
8m95yuGKo3B75BTKetLKhTH6QHMiGedjp3pj9s4tHN78,4DnuKwvPWaeqj1GcskJw2BXPknSdAHC1t7EmAN79JTz9,'2702702702.7027'
2BcqAr8tbSHn4eXFFgvR3s7u121NJmgKWF1isy1qzzUL,4ZWvSX9yE7LwfoWUiFKMYok3HrHApVgADNCjNc9dqrHY,'2702702702.7027'
8G4bxczhoY4h7Vk4WDMQVrounT2L4uhjLbSp5Jm2ywc2,9szEChpq12UsRgAq6UWtF9VwEcdfho9iGEPs56uz4KS8,'2702702702.7027'
EaTkjpL3pjDvXeq1qdBHeQ5zCxuDZ7q4X1LNuAaGv4JP,8nnkUge8gj1BiYVnPeYj4JghPDjLJMxJgNJ44UGnAiyf,'2702702702.7027'
5iLauSc9XtCcjdmt5kfT2QUA7hK4pcb62Yys7cdm3tFR,2Y9zbfq88GFScLRVr7ogN7XVHqarJ1cbQimzTR6rXyUi,'2702702702.7027'
6N6N8AbWRBRCeGfduGkXyRjnpP8RjvMvrB5vf9E7XbfP,3WHVNRNQQKXFB9Jky7QXw8WULZf5g2J3PP7YrbKKhW3H,'2702702702.7027'
E946WZba3Xio8tfy7K6goUJQMt6u5fviPdskozSpoMU5,DJsvvj4Y3CcGFbTRw47vQcAdBiScv5cXN86QzGMhrNoL,'2702702702.7027'
AkBu5LFUdLpUFyzoRdbqwCBf9HCfFAhJfXGzkCVn4Zyp,Dn3rvoyhWX4mkRqMjqTSkHJXzUhbPHeAeihMoRexVZRP,'2702702702.7027'
C1BYp4q8b8ML21s7zVtGxQiPvPCNgVSHvMUMBAkETVuq,9376rP3SRBQ1PNG1e8R4f7jR3wVNmYJoMAgMGNUoLFMz,'2702702702.7027'
54mBCpicXfmPyiLH9pXvZ7Y7NjfmVDRkJGdy4RCxGWTA,uH3s31zQRVPpggPhVw87hRFb2ZaRcinBXiPTSQeYvuU,'2702702702.7027'
8WgoJbTu7JqQXuUaYGUNTBgG5a9UfuFVRLgSPEjhGkYQ,EqXBztYKRZJJxHMK13K3K54kbZcoo2q6rMGkaXJaBHVF,'2702702702.7027'
DoUsjrgNUokJV7Eu4YSVht6TKDYx1XC1nmrkQffgefND,BQU8dGbohysRAbwDoHR6MufJyY2twiyEmXUSbx37qU2u,'2702702702.7027'
CMzFy8sM6ZJGKWJsi68Xptm8vAd4EhqyDXaRmv8T4PoN,AZQdnEVZ1jthovJvEefMeJirZ9nfbEMDBUushAxDhEWT,'2702702702.7027'
CmbwXRT5z5aCxCzATqm5aZr7XpTh2AN7ToG35csw7YV,buRq7chUziFA8Jm2arZ65MoYpYo4k2TKMKUuihYtUZv,'2702702702.7027'
BFXXjFWajazin7g4VwZfHvUEbYCqJHAjq9xgjxHWQJBW,Gv4TKEaTe8mXZh1dkQH7B47oBQ5EBgCd6QC2e6hY4gMo,'2702702702.7027'
Fui3tk1kcSWLhR9rcbrWCsWzJe3GxnksVLAeGWH9F6Ek,GLXD4Hp3r2arMap4iosupvCj9paUdvWYzmWA9ox1ZniS,'2702702702.7027'
FCS2W5oQtSS6NwDDDmmJuLNnbQsdtAw4TWR9FP5bTXU2,7Xsuz3Kc2yc1BgZoeevxu9nVWcANA9jta7BXpAJWscff,'2702702702.7027'
3tt4LsxuX9PCqP6NtxyTyosdKmr6P38UphZhA5MSxKAK,4cgdbznpDSCa51TrwiTujGgPBJWUNsTy8jnEJSqaQtp6,'2702702702.7027'
CDVJpUVcwENTui5i7faqcJoAkTRQkiuC9SHjcjhFQDJn,H6FjX6xy3n9zLGrfwzDfb5mdw5mBXWVTfVg8UNggQu4m,'2702702702.7027'
3oRtvMnDajFX3a7691x3y7DY517UzHYDkjXyKfj3DSnQ,AmURoG7TZXMSXJXnFScTPrM7SokM7FoFyGYzSziKauK3,'2702702702.7027'
4fzbaofFW2cozgXN46R66ZiVfurqaPDwiZANZXESsz3J,93y4tYsfW3SGCsvwo5a8mvjcausTq12gHc15GUMSpwzH,'2702702702.7027'
4Svzvg3W6njEMLKawtxVkqS9FpC8EchjnGtcnHuCKoq8,7pgt27YezKoiuw6QPxu9xJkJsB3mEkRiW1G5Mr79rtP7,'2702702702.7027'
EBL1Q4ECEHoHmmBakBCNDR836LPadrBXnG3CgXH7PgUg,Fg3WM7zR3PKJBxQbkDSCDnota6FTKay8DGCuUx7sX8ZJ,'2702702702.7027'
DE9QHkXhiuzMAn79uycTuqABsX6LvthLALqnuFYStuX2,ENYCyCGpCFXjpcx11MedCxRQkwda83BCHK7k95C3WZRV,'2702702702.7027'
D6bCtRthBtBmU1peRy662SR9PytYexkyUkWjwh9QnvMY,5HyzhnFLQsZufmuqHVMSAuNhxzU657xcuMQFL5ak8FaY,'2702702702.7027'
8uCiqddNxMMaooX9dtUuvvzwczaNk5PNz5tP9ZC5XGyD,mPXNmoBFvByGfaYPaVBMCvRF9FrsWeScjfwhdghXrvK,'2702702702.7027'
CAKGf3mLfaPB5FESF9hxMrgMQr49kRgYcA4frg4eNwTk,BFcmL9D4txuMRDiYJT1PYK7P52hjuqbaCNAsjWXEYRLv,'2702702702.7027'
EZAdWMUWCKSPH6r6yNysspQsZULwT9zZPqQzRhrUNwDX,CvfB13ZcBC24YykvpxD2WWSpwT46kxKmc7Hi7VEHsheg,'2702702702.7027'
CoSRSF5Z8LcPeVgUbUzqUknepjktdjnTBrmThXxjP88j,8hPQWYHur6nTc2FqUw9WUUygWqtorsPWV94kwmR6ckBP,'2702702702.7027'
6uhekKWhVfH5Wxyyu8KiZa816WtnoRgUYygWx1FBuLDd,EauwaVmNhKeyr5fgCYoBr4YQHHEjiLV1BqAncqP6FVdi,'2702702702.7027'
FR47DL5Rq94z9z5dstiJMWpg3A5qkE4oUquEwCdKnaAE,5YpCR7TqDSdc9Fd34HoUE81u2UHE4JC4fCiQhqdA9J2w,'2702702702.7027'
